id,heya,birthDate,shusshin,debut,height,weight,currentRank
2574,Kataonami,1953-11-17T00:00:00Z,"Oita-ken, Kusu-gun, Kusu-machi",196705,175.0,87.0,
519,Shibatayama,1990-12-22T00:00:00Z,"Nagasaki-ken, Unzen-shi",200603,171.0,121.3,Sandanme 65 East
3895,Magaki,1969-11-06T00:00:00Z,"Fukuoka-ken, Yame-shi",198503,180.0,171.0,
2914,Tatsunami,1936-06-15T00:00:00Z,"Hokkaido, Sapporo-shi",195409,173.0,85.0,
1794,Hanakago,1961-04-14T00:00:00Z,"Aichi-ken, Chita-gun, Minamichita-cho",197703,172.9,115.0,
4947,Takashima,1983-10-22T00:00:00Z,"Aichi-ken, Nagoya-shi, Kita-ku",199903,174.5,94.0,
7507,-,0001-01-01T00:00:00Z,-,195503,,,
6925,Taiho,1987-07-01T00:00:00Z,"Tokyo-to, Koto-ku",200303,182.0,90.0,
3189,Takadagawa,1991-11-04T00:00:00Z,"Yamanashi-ken, Kai-shi - Yamanashi-ken, Kofu-shi",200703,166.0,111.2,
1894,Onaruto,1958-11-10T00:00:00Z,"Hokkaido, Sapporo-shi",197409,178.0,100.0,
7348,Tokitsukaze,0001-01-01T00:00:00Z,Hokkaido,195309,,,
6215,Kasugano,1975-06-23T00:00:00Z,"Ibaraki-ken, Kashima-gun, Hokota-machi",199103,174.0,95.0,
566,Shikihide,2006-08-15T00:00:00Z,"Ibaraki-ken, Ryugasaki-shi",202203,180.0,115.0,Jonidan 72 East
3088,Sadogatake,2000-01-04T00:00:00Z,"Hokkaido, Kitami-shi",201801,179.0,126.0,
7169,Kokonoe,1968-07-03T00:00:00Z,"Ibaraki-ken, Higashiibaraki-gun, Ibaraki-machi",198311,179.0,114.0,
8807,-,0001-01-01T00:00:00Z,-,196007,,,
2402,Kasugano,1944-05-16T00:00:00Z,"Hokkaido, Akkeshi-gun, Hamanaka-cho",196107,180.0,90.0,
3760,Michinoku,1982-10-05T00:00:00Z,Hyogo-ken,200005,171.5,83.0,
6777,Sadogatake,1968-09-16T00:00:00Z,"Shizuoka-ken, Gotenba-shi",198403,179.0,123.0,
4573,Nakamura,1987-06-07T00:00:00Z,"Yamaguchi-ken, Toyoura-gun, Hohoku-cho - Yamaguchi-ken, Shimonoseki-shi",200303,182.0,126.3,
7000,Magaki,1974-01-25T00:00:00Z,"Fukuoka-ken, Tagawa-shi",199107,176.0,107.0,
5693,Tomozuna,1978-06-21T00:00:00Z,"Hokkaido, Sapporo-shi",199403,180.4,105.5,
2589,Asahiyama,1946-01-30T00:00:00Z,"Yamaguchi-ken, Hofu-shi",196407,,,
4009,Tatsunami,1966-04-22T00:00:00Z,"Osaka-fu, Takatsuki-shi",198309,178.0,154.1,
7960,-,0001-01-01T00:00:00Z,-,196809,,,
5950,Takashima,1978-05-28T00:00:00Z,"Osaka-fu, Osaka-shi, Ikuno-ku",199403,175.0,101.0,
7209,Magaki,1979-01-21T00:00:00Z,"Ibaraki-ken, Makabe-gun",199403,173.0,120.0,
2565,Nishonoseki,1946-04-29T00:00:00Z,"Nagasaki-ken, Isahaya-shi",196203,190.0,97.5,
2051,Hanakago,1955-07-23T00:00:00Z,"Aomori-ken, Hachinohe-shi",197103,171.0,73.0,
2886,Futagoyama,1949-03-25T00:00:00Z,"Hokkaido, Kamikawa-gun, Shimokawa-cho",196407,173.0,75.0,
1329,Isenoumi,1928-01-05T00:00:00Z,"Akita-ken, Akita-shi",194805,170.0,87.0,
3520,Minezaki,1982-07-01T00:00:00Z,"Kanagawa-ken, Odawara-shi",199803,178.0,106.0,
4420,Michinoku,1991-03-04T00:00:00Z,"Gifu-ken, Nakatsugawa-shi",200711,181.5,131.4,
1196,Kumagatani,1957-08-15T00:00:00Z,"Miyagi-ken, Kurihara-gun, Tsukidate-cho",197303,179.0,135.0,
6169,Kitanoumi,1975-01-28T00:00:00Z,"Tokushima-ken, Itano-gun, Aizumi-cho",199103,177.0,136.0,
6485,Kasugayama,1972-02-26T00:00:00Z,"Fukuoka-ken, Itoshima-gun, Maehara-cho",198705,175.4,92.5,
3969,Shikihide,1982-08-06T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Yahatahigashi-ku",199803,180.0,123.1,
3217,Chiganoura,1992-09-23T00:00:00Z,"Saitama-ken, Saitama-shi, Minuma-ku",200803,186.0,214.5,
5098,Takasago,1973-11-22T00:00:00Z,"Ibaraki-ken, Tsukuba-shi",198903,178.0,105.0,
2171,Hanakago,1955-05-25T00:00:00Z,"Shiga-ken, Koka-gun, Tsuchiyama-cho",197303,174.0,70.0,
6107,Oshiogawa,1977-04-12T00:00:00Z,"Aichi-ken, Seto-shi",199303,179.0,83.0,
884,Futagoyama,1947-04-23T00:00:00Z,"Korea, Gyeongsangnam-do",196903,178.0,110.0,
6543,Dewanoumi,1968-06-14T00:00:00Z,"Kanagawa-ken, Sagamihara-shi",198503,176.0,91.0,
8021,Tokitsukaze,1944-11-29T00:00:00Z,"Tokyo-to, Sumida-ku",196205,,,
4718,Miyagino,1991-02-12T00:00:00Z,"Osaka-fu, Osaka-shi, Taisho-ku",200603,183.0,124.0,
7919,Nishonoseki,1954-02-20T00:00:00Z,"Miyazaki-ken, Miyazaki-gun, Kiyotake-cho",197009,174.0,70.0,
7534,-,0001-01-01T00:00:00Z,-,195509,,,
956,Izutsu,1959-04-03T00:00:00Z,"Kagoshima-ken, Aira-gun, Makizono-cho",197503,187.0,124.0,
8307,Tatsunami,1939-05-05T00:00:00Z,"Niigata-ken, Higashikubiki-gun, Matsunoyama-machi",195903,,,
7604,-,0001-01-01T00:00:00Z,-,195609,,,
233,Kise,1995-10-24T00:00:00Z,"Nara-ken, Nara-shi",201403,176.0,133.0,Sandanme 28 East
7855,Takasago,1955-10-10T00:00:00Z,"Ehime-ken, Matsuyama-shi",197211,177.0,110.0,
6385,Mihogaseki,1965-08-06T00:00:00Z,"Hyogo-ken, Kakogawa-shi",198103,176.0,124.0,
5498,Fujishima,1974-11-27T00:00:00Z,"Tokyo-to, Suginami-ku",199003,174.5,96.0,
6863,Kise,1964-05-08T00:00:00Z,"Hokkaido, Asahikawa-shi",198205,177.0,97.0,
3989,Magaki,1970-12-13T00:00:00Z,"Hokkaido, Sapporo-shi, Toyohira-ku",198603,187.0,141.5,
1025,Taiho,1956-04-18T00:00:00Z,"Mie-ken, Yokkaichi-shi",197105,182.5,135.0,
6401,Dewanoumi,1965-11-03T00:00:00Z,"Chiba-ken, Kashiwa-shi",198409,173.8,97.0,
5026,Shikihide,1973-12-10T00:00:00Z,"Osaka-fu, Higashiosaka-shi",199205,177.5,115.0,
2479,Sadogatake,1952-05-28T00:00:00Z,"Okayama-ken, Kurashiki-shi",196801,176.0,83.0,
7502,Nishonoseki,1934-11-18T00:00:00Z,"Shimane-ken, Izumo-shi",195603,,,
591,Ajigawa,2005-02-26T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Fukaura-machi",202211,174.0,93.0,Jonidan 22 West
6639,Takasago,1964-08-17T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Tsurumi-ku",198007,174.7,75.0,
8710,-,0001-01-01T00:00:00Z,-,195905,,,
715,Kasugano,1963-12-10T00:00:00Z,"Tokyo-to, Kita-ku",197903,177.0,88.0,
937,Dewanoumi,1959-11-18T00:00:00Z,"Saga-ken, Saga-gun, Fuji-cho",197505,190.0,122.0,
6767,Mihogaseki,1965-05-21T00:00:00Z,"Okayama-ken, Akaiwa-gun, Yoshii-cho",198201,176.0,119.0,
4776,Irumagawa,1984-11-28T00:00:00Z,"Estonia, Pärnumaa",200405,198.0,137.0,
5905,Fujishima,1962-01-08T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kanada-machi",198011,184.5,109.2,
6282,Onaruto,1968-10-06T00:00:00Z,"Aichi-ken, Toyohashi-shi",198805,181.4,138.5,
8248,Takasago,1939-12-16T00:00:00Z,"Iwate-ken, Miyako-shi",195903,,,
2859,Tokitsukaze,1947-04-15T00:00:00Z,"Kanagawa-ken, Fujisawa-shi",196605,173.5,79.0,
7555,Isegahama,1939-03-18T00:00:00Z,"Aichi-ken, Nagoya-shi, Minami-ku",195605,,,
452,Tagonoura,2001-07-06T00:00:00Z,"Aichi-ken, Komaki-shi",201703,191.0,123.0,Jonidan 58 East
22,Shikoroyama,1994-05-04T00:00:00Z,"Saitama-ken, Koshigaya-shi",201305,188.0,149.0,Sekiwake 1 West
7635,Tomozuna,1937-12-18T00:00:00Z,"Gifu-ken, Yoshiki-gun, Kamioka-cho",195505,,,
8649,-,0001-01-01T00:00:00Z,-,195905,,,
5235,Kasugayama,1978-10-22T00:00:00Z,"Osaka-fu, Osaka-shi, Hirano-ku",199611,179.0,117.0,
4119,Michinoku,1990-09-27T00:00:00Z,"Kagoshima-ken, Kanoya-shi",201207,184.0,139.9,
2246,Izutsu,1947-05-28T00:00:00Z,"Kagoshima-ken, Kumage-gun, Nakatane-cho",196305,179.5,86.0,
2858,Takashima,1946-06-17T00:00:00Z,"Nagasaki-ken, Kamiagata-gun, Kamiagata-cho",196311,173.5,77.0,
6058,Hanaregoma,1974-05-15T00:00:00Z,"Miyagi-ken, Tome-gun, Hasama-cho",199109,192.0,110.0,
5774,Tomozuna,1965-05-05T00:00:00Z,"Aomori-ken, Kamikita-gun, Tohoku-machi",198103,181.0,140.0,
1561,Kasugano,1964-11-23T00:00:00Z,"Kanagawa-ken, Yokohama-shi",198003,172.0,98.0,
6250,Asahiyama,1974-11-06T00:00:00Z,Osaka-fu,199005,174.0,117.0,
2247,Kataonami,1948-07-13T00:00:00Z,"Kochi-ken, Tosashimizu-shi",196401,175.0,105.0,
7767,-,0001-01-01T00:00:00Z,-,195711,,,
6113,Matsugane,1976-09-01T00:00:00Z,Ishikawa-ken,199205,,,
4086,Nishikido,1988-01-30T00:00:00Z,"Hyogo-ken, Kobe-shi",200605,193.5,155.0,
5416,Mihogaseki,1970-01-15T00:00:00Z,"Miyazaki-ken, Miyazaki-shi",198503,185.0,151.5,
5542,Tatsutagawa,1970-11-25T00:00:00Z,"Tokyo-to, Higashimurayama-shi",198705,180.0,109.0,
6366,Musashigawa,1967-05-03T00:00:00Z,"Fukushima-ken, Aizuwakamatsu-shi",198303,177.4,132.0,
2080,Isegahama,1942-08-09T00:00:00Z,"Aichi-ken, Gamagori-shi",195811,186.0,113.0,
8364,Nishonoseki,1942-10-06T00:00:00Z,"Kochi-ken, Kochi-shi",196005,,,
6467,Kokonoe,1970-06-09T00:00:00Z,"Aichi-ken, Konan-shi",198603,179.3,127.5,
3421,Tokitsukaze,1997-04-23T00:00:00Z,"Hokkaido, Sapporo-shi, Higashi-ku",201305,175.0,71.0,
8650,-,0001-01-01T00:00:00Z,-,195905,,,
2706,Mihogaseki,1947-05-15T00:00:00Z,"Hyogo-ken, Himeji-shi",196301,175.0,77.0,
6241,Kasugayama,1965-06-16T00:00:00Z,"Gifu-ken, Gifu-shi",198103,175.0,124.1,
7646,-,0001-01-01T00:00:00Z,-,195305,,,
369,Musashigawa,1998-09-20T00:00:00Z,"Oita-ken, Beppu-shi",201511,177.0,182.0,Jonokuchi 18 East
2054,Nishonoseki,1951-03-09T00:00:00Z,"Saga-ken, Saga-gun, Higashiyoka-cho",196605,181.0,97.0,
186,Sadogatake,2003-01-17T00:00:00Z,"Yamagata-ken, Tsuruoka-shi",201803,183.0,127.0,Sandanme 24 West
1345,Araiso,1926-03-10T00:00:00Z,"Akita-ken, Ogachi-gun",194101,176.0,109.0,
8338,Hanakago,1943-06-19T00:00:00Z,"Akita-ken, Yamamoto-gun, Kotooka-cho",195907,,,
5259,Ajigawa,1983-03-29T00:00:00Z,"Kumamoto-ken, Hitoyoshi-shi",199803,182.0,135.0,
6927,Dewanoumi,1987-08-10T00:00:00Z,"Chiba-ken, Chiba-shi",200303,178.0,120.0,
2879,Tokitsukaze,1946-08-05T00:00:00Z,"Tottori-ken, Kurayoshi-shi",196205,,,
2178,Taiho,1957-12-15T00:00:00Z,"Saga-ken, Takeo-shi",197305,,,
1238,Oshima,1964-07-18T00:00:00Z,"Kochi-ken, Hata-gun, Saga-cho",198003,184.5,90.0,
2194,Dewanoumi,1948-08-15T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kohoku-ku",196709,183.0,96.0,
7365,Nishonoseki,0001-01-01T00:00:00Z,Akita-ken,195201,,,
313,Takasago,1981-05-23T00:00:00Z,"Miyagi-ken, Ishinomaki-shi",200003,171.0,113.5,Sandanme 62 West
4109,Takanohana,1996-06-20T00:00:00Z,"Nagano-ken, Komoro-shi",201203,174.5,115.5,
1523,Tatsutagawa,1962-08-26T00:00:00Z,"Aomori-ken, Hachinohe-shi",197809,175.0,92.0,
8627,Izutsu,0001-01-01T00:00:00Z,Chiba-ken,195803,,,
820,Oshiogawa,1962-05-23T00:00:00Z,"Fukui-ken, Sakai-gun, Sakai-cho",197803,175.5,82.0,
2427,Takashima,1950-06-09T00:00:00Z,"Aomori-ken, Kitatsugaru-gun, Kanagi-cho",196603,173.0,77.0,
2044,Hanakago,1949-08-13T00:00:00Z,"Yamaguchi-ken, Yamaguchi-shi",196409,176.0,120.0,
5919,Ajigawa,1977-11-23T00:00:00Z,"Hyogo-ken, Kako-gun",199309,172.0,115.0,
517,Hakkaku,1998-02-27T00:00:00Z,"Hiroshima-ken, Hiroshima-shi, Nishi-ku",201603,173.0,122.0,Jonidan 71 West
2891,Isegahama,1943-11-03T00:00:00Z,"Tokyo-to, Minato-ku",195807,,,
2614,Nishonoseki,1943-02-18T00:00:00Z,"Nagano-ken, Chiisagata-gun, Tobu-machi",196303,,,
3470,Minato,1986-02-05T00:00:00Z,"Kanagawa-ken, Zushi-shi",200105,181.0,144.5,
788,Takasago,1961-09-04T00:00:00Z,"Ehime-ken, Matsuyama-shi",197801,170.2,165.0,
104,Kokonoe,1993-01-11T00:00:00Z,"Kochi-ken, Hata-gun, Kuroshio-cho",201505,182.0,128.0,Makushita 8 East
2454,Kataonami,1953-03-12T00:00:00Z,"Tokyo-to, Kita-ku",196905,,,
2176,Dewanoumi,1946-11-23T00:00:00Z,"Chiba-ken, Noda-shi",196405,180.0,111.0,
3875,Miyagino,1981-12-25T00:00:00Z,"Osaka-fu, Osaka-shi, Naniwa-ku",200003,167.0,101.7,
3827,Kokonoe,1976-02-06T00:00:00Z,"Osaka-fu, Osaka-shi, Higashisumiyoshi-ku",199103,183.7,146.0,
2026,Taiho,1958-04-22T00:00:00Z,"Ehime-ken, Ochi-gun, Miyakubo-cho",197403,174.0,81.0,
6479,Mihogaseki,1965-12-15T00:00:00Z,"Wakayama-ken, Wakayama-shi",198103,175.0,102.0,
8730,-,0001-01-01T00:00:00Z,-,196005,,,
2868,Tokitsukaze,1947-08-30T00:00:00Z,"Fukuoka-ken, Kurate-gun, Kotake-machi",196307,,,
3517,Musashigawa,1996-10-20T00:00:00Z,"Aomori-ken, Kitatsugaru-gun, Tsuruta-machi",201609,180.0,151.0,
5603,Sadogatake,1965-11-09T00:00:00Z,"Yamanashi-ken, Kofu-shi, Wado-cho",198103,182.0,105.0,
1865,Dewanoumi,1950-11-25T00:00:00Z,"Gunma-ken, Kiryu-shi",196901,182.0,110.0,
2542,Dewanoumi,1943-02-22T00:00:00Z,"Akita-ken, Akita-shi",196201,,,
6203,Naruto,1974-06-17T00:00:00Z,Aomori-ken,199011,173.0,85.0,
1551,Futagoyama,1958-09-25T00:00:00Z,"Aomori-ken, Hirosaki-shi",197403,175.0,101.0,
4485,Nishikido,1987-12-15T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Kokurakita-ku",200603,184.5,116.1,
7216,Miyagino,0001-01-01T00:00:00Z,-,197503,,,
6244,Kokonoe,1974-06-07T00:00:00Z,"Chiba-ken, Urayasu-shi",199003,173.5,95.0,
3868,Asahiyama,1982-06-18T00:00:00Z,"Chiba-ken, Ichikawa-shi",199803,178.0,117.0,
5378,Wakamatsu,1980-07-25T00:00:00Z,"Ehime-ken, Minamiuwa-gun, Misho-cho",199603,177.0,90.0,
2486,Tatsunami,1948-06-25T00:00:00Z,"Niigata-ken, Higashikubiki-gun, Oshima-mura",196407,173.0,93.0,
4863,Hanakago,1981-10-06T00:00:00Z,"Aichi-ken, Nagoya-shi, Nishi-ku",199705,171.0,91.0,
5221,Nishonoseki,1971-04-01T00:00:00Z,"Aichi-ken, Tokoname-shi",198803,181.0,118.0,
109,Kise,1985-07-18T00:00:00Z,"Aichi-ken, Kasugai-shi",200801,182.0,183.0,Makushita 6 West
2147,Sadogatake,1952-11-19T00:00:00Z,"Kagawa-ken, Kanonji-shi",196909,178.0,85.0,
1489,Onaruto,1964-01-11T00:00:00Z,"Nara-ken, Yoshino-gun, Yoshino-cho",197907,170.0,73.0,
1061,Sadogatake,1963-11-03T00:00:00Z,"Tokyo-to, Adachi-ku",198003,,,
663,Isegahama,1998-07-02T00:00:00Z,"Kanagawa-ken, Minamiashigara-shi",201611,183.0,144.0,
6891,Takadagawa,1964-10-12T00:00:00Z,"Gifu-ken, Gifu-shi",198103,182.0,100.0,
821,Hanakago,1961-09-29T00:00:00Z,"Hiroshima-ken, Saeki-gun, Hatsukaichi-cho",197703,183.3,110.0,
6469,Sadogatake,1967-02-05T00:00:00Z,"Yamaguchi-ken, Hagi-shi",198501,178.0,118.0,
7042,Ajigawa,0001-01-01T00:00:00Z,-,198705,,,
2912,Miyagino,1940-09-02T00:00:00Z,"Hokkaido, Hakodate-shi",195905,,,
7274,Sadogatake,1962-05-20T00:00:00Z,"Tokyo-to, Musashino-shi",197907,173.0,100.0,
6324,Wakamatsu,1966-10-17T00:00:00Z,"Tokyo-to, Minato-ku",198205,179.0,100.7,
6937,Dewanoumi,1984-12-13T00:00:00Z,Tokyo-to,200105,168.0,77.0,
4502,Musashigawa,1988-04-01T00:00:00Z,"Ibaraki-ken, Mito-shi",200601,177.0,84.0,
4619,Oshiogawa,1974-06-03T00:00:00Z,"Tokyo-to, Edogawa-ku",199003,183.0,138.0,
548,Tokitsukaze,1998-08-20T00:00:00Z,"Okayama-ken, Kurashiki-shi",201805,176.0,124.0,Jonidan 71 East
1418,Hanaregoma,1963-06-02T00:00:00Z,"Kanagawa-ken, Yamato-shi",197903,186.0,157.0,
4164,Onomatsu,1986-06-09T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kanada-machi - Fukuoka-ken, Tagawa-gun, Fukuchi-machi",200307,179.0,139.0,
7805,-,0001-01-01T00:00:00Z,-,195703,,,
1848,Tatsutagawa,1959-02-23T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Seya-ku",197407,173.0,86.0,
8145,Oyama,1942-10-20T00:00:00Z,"Yamagata-ken, Higashimurayama-gun, Yamanobe-machi",196005,,,
6800,Sadogatake,1967-04-17T00:00:00Z,"Miyazaki-ken, Nobeoka-shi",198303,179.0,90.0,
2410,Hanakago,1950-05-26T00:00:00Z,"Brazil, Sao Paulo",196709,176.0,88.0,
3187,Nishiiwa,2000-12-07T00:00:00Z,"Saitama-ken, Fukaya-shi",201707,181.0,116.0,
2425,Tokitsukaze,1948-07-22T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi",196401,181.0,103.0,
3209,Sadogatake,1989-12-02T00:00:00Z,"Kagawa-ken, Shozu-gun, Tonosho-cho",200807,183.0,129.0,
5714,Hatachiyama,1980-09-12T00:00:00Z,"Hokkaido, Yoichi-gun",199603,173.0,110.0,
4337,Takashima,1994-01-26T00:00:00Z,"Saitama-ken, Soka-shi",201101,184.0,87.0,
4774,Ajigawa,1978-04-17T00:00:00Z,"Fukuoka-ken, Iizuka-shi",199403,177.0,142.6,
2979,Kasugano,1946-02-04T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",196109,,,
4359,Naruto,1992-12-13T00:00:00Z,"Tokyo-to, Higashikurume-shi",200803,173.0,108.3,
6698,Miyagino,0001-01-01T00:00:00Z,-,198603,,,
4732,Shikoroyama,1990-09-12T00:00:00Z,"Mie-ken, Tsu-shi",200603,170.0,73.0,
968,Izutsu,1959-11-24T00:00:00Z,"Kagoshima-ken, Aira-gun, Kajiki-cho",197503,181.0,115.0,
3358,Minezaki,1993-12-15T00:00:00Z,"Kumamoto-ken, Kumamoto-shi, Higashi-ku",201405,182.0,117.0,
4556,Miyagino,1989-04-05T00:00:00Z,"Saitama-ken, Hatogaya-shi",200503,183.0,112.0,
2507,Tokitsukaze,1947-12-25T00:00:00Z,"Akita-ken, Noshiro-shi",196503,179.5,81.0,
1847,Sadogatake,1956-09-03T00:00:00Z,"Hyogo-ken, Mikata-gun, Hamasaka-cho",197409,176.0,77.0,
6539,Sadogatake,1969-07-16T00:00:00Z,"Kanagawa-ken, Hadano-shi",198503,182.0,148.0,
363,Shibatayama,1986-02-14T00:00:00Z,"Kumamoto-ken, Hitoyoshi-shi",200403,187.0,146.7,Jonidan 46 East
2324,Sadogatake,1950-09-25T00:00:00Z,"Hokkaido, Yoichi-gun, Yoichi-cho",196811,173.0,100.0,
4737,Arashio,1983-11-21T00:00:00Z,"Osaka-fu, Osaka-shi",200403,180.0,132.0,
6590,Izutsu,1963-11-01T00:00:00Z,"Miyazaki-ken, Koyu-gun, Takanabe-cho",198305,189.0,100.0,
1380,Dewanoumi,1925-07-15T00:00:00Z,"Tokyo-to, Sumida-ku",194005,181.0,143.0,
717,Hanakago,1963-05-14T00:00:00Z,"Kanagawa-ken, Koza-gun, Samukawa-machi",197903,180.8,112.0,
4889,Michinoku,1970-12-15T00:00:00Z,"Chiba-ken, Funabashi-shi",198901,183.0,183.0,
1885,Kasugano,1946-07-30T00:00:00Z,"Aichi-ken, Ama-gun, Shippo-cho",196401,196.2,107.0,
8324,Mihogaseki,1940-05-30T00:00:00Z,"Fukushima-ken, Koriyama-shi",195903,,,
8588,-,0001-01-01T00:00:00Z,-,196305,,,
2235,Tokitsukaze,1948-02-16T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi",196401,176.0,100.0,
574,Isegahama,2001-07-20T00:00:00Z,"Aomori-ken, Goshogawara-shi",202103,170.0,94.0,Jonokuchi 13 West
2415,Hanakago,1949-09-24T00:00:00Z,"U.S.A., California",196811,174.0,119.0,
4782,Oitekaze,1986-05-03T00:00:00Z,"Tokyo-to, Edogawa-ku",200205,171.0,92.0,
866,Dewanoumi,1958-02-07T00:00:00Z,"Tokyo-to, Shinagawa-ku",197309,184.0,109.0,
7469,-,0001-01-01T00:00:00Z,-,195109,,,
5218,Kataonami,1973-03-08T00:00:00Z,"Osaka-fu, Higashiosaka-shi",198805,175.0,140.5,
3252,Isegahama,1985-05-06T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Ajigasawa-cho",200801,180.0,163.7,
6722,Hanaregoma,0001-01-01T00:00:00Z,-,198603,,,
1006,Sadogatake,1957-04-22T00:00:00Z,"Hokkaido, Chitose-shi",197107,182.5,137.0,
1804,Oshiogawa,1959-10-14T00:00:00Z,"Tokyo-to, Edogawa-ku",197601,183.0,93.0,
2007,Futagoyama,1951-06-18T00:00:00Z,"Kagoshima-ken, Kumage-gun, Yaku-cho",197007,175.0,105.0,
225,Tokiwayama,1995-06-15T00:00:00Z,"Tokyo-to, Chuo-ku",201105,174.0,130.0,Jonidan 5 West
4445,Onomatsu,1979-04-28T00:00:00Z,"Osaka-fu, Daito-shi",199803,190.0,157.0,
3075,Oguruma,1992-07-02T00:00:00Z,"Aomori-ken, Mutsu-shi",200803,174.6,140.5,
6123,Hanaregoma,1976-07-23T00:00:00Z,"Aichi-ken, Anjo-shi",199203,173.0,80.0,
5277,Kagamiyama,1979-06-13T00:00:00Z,"Tokyo-to, Katsushika-ku",199503,177.0,97.5,
323,Takasago,2002-06-22T00:00:00Z,"Mie-ken, Shima-shi",202103,168.0,78.0,Sandanme 31 West
1878,Kataonami,1952-09-04T00:00:00Z,"Aomori-ken, Hirosaki-shi",196811,174.0,84.0,
427,Kokonoe,2001-12-26T00:00:00Z,"Osaka-fu, Osaka-shi, Hirano-ku",201703,179.0,130.0,Jonidan 17 West
4727,Matsugane,1989-06-10T00:00:00Z,"Aichi-ken, Toyota-shi",200505,171.0,112.0,
4152,Hakkaku,1992-06-20T00:00:00Z,"Hokkaido, Nakagawa-gun, Honbetsu-cho",200803,186.0,126.0,
7419,-,0001-01-01T00:00:00Z,-,195305,,,
2758,Dewanoumi,1944-01-05T00:00:00Z,"Nagasaki-ken, Isahaya-shi",196103,,,
4190,Shibatayama,1997-05-20T00:00:00Z,"Miyagi-ken, Kurehara-shi",201501,175.0,87.0,
3874,Tamanoi,1966-10-12T00:00:00Z,"Fukushima-ken, Futaba-gun, Futaba-machi",198205,187.1,161.3,
3135,Sadogatake,1997-07-25T00:00:00Z,"Tokyo-to, Sumida-ku",201303,177.0,122.0,
8501,-,0001-01-01T00:00:00Z,-,196305,,,
1914,Dewanoumi,1953-08-29T00:00:00Z,"Mie-ken, Shima-gun, Daio-cho",197101,183.0,100.0,
7771,Hanakago,1940-03-23T00:00:00Z,"Chiba-ken, Chosei-gun, Shirako-machi",195709,,,
2238,Kasugano,1950-05-12T00:00:00Z,"Saitama-ken, Kitakatsushika-gun, Satte-machi",196605,184.0,114.0,
6973,Izutsu,1979-09-29T00:00:00Z,Kagoshima-ken,199509,177.0,90.0,
456,Asahiyama,2003-04-03T00:00:00Z,"Chiba-ken, Ichikawa-shi",201903,173.0,147.0,Jonidan 77 West
677,Naruto,2003-04-20T00:00:00Z,"Chiba-ken, Matsudo-shi",201905,173.0,129.0,
5429,Izutsu,1974-02-15T00:00:00Z,"Kagoshima-ken, Aira-gun, Hayato-cho",198903,188.0,143.0,
7234,Oyama,1966-05-02T00:00:00Z,"Tochigi-ken, Oyama-shi",198203,175.0,102.0,
4731,Takasago,1988-04-28T00:00:00Z,"Saitama-ken, Toda-shi",200605,181.0,116.0,
3021,Tokitsukaze,0001-01-01T00:00:00Z,Shimane-ken,196001,,,
2532,Kasugano,1943-10-12T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",196001,177.0,75.0,
3346,Otake,1992-02-10T00:00:00Z,"Egypt - Egypt, Dakhalia Governorate",201201,189.0,146.0,
6435,Takasago,0001-01-01T00:00:00Z,-,198703,,,
633,Onomatsu,1993-08-21T00:00:00Z,"Osaka-fu, Katano-shi",201201,184.0,131.0,
8437,-,0001-01-01T00:00:00Z,-,197511,,,
7540,-,0001-01-01T00:00:00Z,-,195605,,,
1010,Futagoyama,1952-09-29T00:00:00Z,"Aomori-ken, Minamitsugaru-gun, Namioka-cho",196807,182.0,148.0,
3669,Tokitsukaze,1973-09-25T00:00:00Z,"Tokyo-to, Koto-ku - Kagoshima-ken, Okuchi-shi",198905,174.0,88.0,
5200,Tamanoi,1973-06-19T00:00:00Z,"Brazil, Sao Paulo",199109,180.0,119.0,
7903,-,0001-01-01T00:00:00Z,-,197203,,,
666,Tamanoi,1992-05-22T00:00:00Z,"Tokyo-to, Adachi-ku",200803,171.5,123.5,
7227,Kasugano,1959-09-09T00:00:00Z,"Tokyo-to, Toshima-ku",197505,184.0,125.0,
6059,Sadogatake,1978-06-01T00:00:00Z,"Kumamoto-ken, Uto-shi",199303,191.0,123.0,
4257,Hakkaku,1987-03-23T00:00:00Z,"Okinawa-ken, Ishigaki-shi",200503,185.0,140.0,
6855,Sadogatake,1965-11-26T00:00:00Z,"Niigata-ken, Kitakanbara-gun, Seiro-machi",198201,,,
8678,-,0001-01-01T00:00:00Z,-,195905,,,
336,Oshima,1995-03-10T00:00:00Z,"Hyogo-ken, Ashiya-shi - Hyogo-ken, Amagasaki-shi",201301,169.0,154.0,Jonidan 42 West
7239,Oshima,1967-01-21T00:00:00Z,"Osaka-fu, Osaka-shi, Abeno-ku",198203,170.0,85.0,
